t,V,Q
5.52E-05,0.23779,1.89E-05
5.53E-05,0.23311,1.88E-05
5.54E-05,0.23018,1.88E-05
5.54E-05,0.22647,1.88E-05
5.55E-05,0.22489,1.87E-05
5.56E-05,0.21896,1.87E-05
5.57E-05,0.21768,1.87E-05
5.57E-05,0.21093,1.86E-05
5.58E-05,0.20836,1.86E-05
5.59E-05,0.20525,1.86E-05
5.60E-05,0.20193,1.85E-05
5.60E-05,0.19581,1.85E-05
5.61E-05,0.19268,1.85E-05
5.62E-05,0.19037,1.84E-05
5.63E-05,0.18586,1.84E-05
5.63E-05,0.18345,1.84E-05
5.64E-05,0.18042,1.83E-05
5.65E-05,0.17315,1.83E-05
5.66E-05,0.17213,1.83E-05
5.66E-05,0.1694,1.82E-05
5.67E-05,0.16502,1.82E-05
5.68E-05,0.16104,1.82E-05
5.69E-05,0.15656,1.81E-05
5.69E-05,0.15385,1.81E-05
5.70E-05,0.1515,1.81E-05
5.71E-05,0.14459,1.80E-05
5.72E-05,0.14151,1.80E-05
5.72E-05,0.13798,1.80E-05
5.73E-05,0.13388,1.79E-05
5.74E-05,0.1295,1.79E-05
5.75E-05,0.12872,1.79E-05
5.75E-05,0.12278,1.78E-05
5.76E-05,0.11896,1.78E-05
5.77E-05,0.1153,1.78E-05
5.78E-05,0.11275,1.77E-05
5.78E-05,0.10796,1.77E-05
5.79E-05,0.10487,1.77E-05
5.80E-05,0.09946,1.76E-05
5.81E-05,0.09541,1.76E-05
5.81E-05,0.09423,1.76E-05
5.82E-05,0.08979,1.75E-05
5.83E-05,0.08502,1.75E-05
5.84E-05,0.08113,1.75E-05
5.84E-05,0.07678,1.74E-05
5.85E-05,0.07345,1.74E-05
5.86E-05,0.07165,1.74E-05
5.87E-05,0.06682,1.73E-05
5.87E-05,0.06303,1.73E-05
5.88E-05,0.05934,1.72E-05
5.89E-05,0.05303,1.72E-05
5.90E-05,0.05136,1.72E-05
5.90E-05,0.04659,1.71E-05
5.91E-05,0.04346,1.71E-05
5.92E-05,0.03996,1.71E-05
5.93E-05,0.03502,1.70E-05
5.93E-05,0.03322,1.70E-05
5.94E-05,0.02964,1.70E-05
5.95E-05,0.02535,1.69E-05
5.96E-05,0.02203,1.69E-05
5.96E-05,0.01649,1.69E-05
5.97E-05,0.01338,1.68E-05
5.98E-05,0.00846,1.68E-05
5.99E-05,0.0077,1.67E-05
5.99E-05,0.00307,1.67E-05
6.00E-05,-0.00171,1.67E-05
6.01E-05,-0.00725,1.66E-05
6.02E-05,-0.00776,1.66E-05
6.02E-05,-0.0128,1.66E-05
6.03E-05,-0.01583,1.65E-05
6.04E-05,-0.01907,1.65E-05
6.05E-05,-0.02391,1.65E-05
6.05E-05,-0.02741,1.64E-05
6.06E-05,-0.03094,1.64E-05
6.07E-05,-0.03551,1.64E-05
6.08E-05,-0.03814,1.63E-05
6.08E-05,-0.04241,1.63E-05
6.09E-05,-0.04641,1.62E-05
6.10E-05,-0.04902,1.62E-05
6.11E-05,-0.054,1.62E-05
6.11E-05,-0.05683,1.61E-05
6.12E-05,-0.0612,1.61E-05
6.13E-05,-0.0642,1.61E-05
6.14E-05,-0.06772,1.60E-05
6.14E-05,-0.07441,1.60E-05
6.15E-05,-0.07492,1.60E-05
6.16E-05,-0.08007,1.59E-05
6.17E-05,-0.08331,1.59E-05
6.17E-05,-0.08805,1.59E-05
6.18E-05,-0.08982,1.58E-05
6.19E-05,-0.09468,1.58E-05
6.20E-05,-0.09683,1.58E-05
6.20E-05,-0.10389,1.57E-05
6.21E-05,-0.108,1.57E-05
6.22E-05,-0.11075,1.57E-05
6.23E-05,-0.11412,1.56E-05
6.23E-05,-0.11725,1.56E-05
6.24E-05,-0.1206,1.56E-05
6.25E-05,-0.12389,1.55E-05
6.26E-05,-0.12789,1.55E-05
6.26E-05,-0.13216,1.55E-05
6.27E-05,-0.13771,1.54E-05
6.28E-05,-0.13936,1.54E-05
6.29E-05,-0.14317,1.54E-05
6.29E-05,-0.14852,1.54E-05
6.30E-05,-0.15222,1.53E-05
6.31E-05,-0.15771,1.53E-05
6.32E-05,-0.15854,1.53E-05
6.32E-05,-0.16177,1.52E-05
6.33E-05,-0.16643,1.52E-05
6.34E-05,-0.16936,1.52E-05
6.35E-05,-0.17402,1.52E-05
6.35E-05,-0.17772,1.51E-05
6.36E-05,-0.18326,1.51E-05
6.37E-05,-0.18632,1.51E-05
6.38E-05,-0.18914,1.51E-05
6.38E-05,-0.19338,1.50E-05
6.39E-05,-0.19758,1.50E-05
6.40E-05,-0.19946,1.50E-05
6.41E-05,-0.20304,1.49E-05
6.41E-05,-0.20736,1.49E-05
6.42E-05,-0.21047,1.49E-05
6.43E-05,-0.21647,1.49E-05
6.44E-05,-0.22073,1.49E-05
6.44E-05,-0.22117,1.48E-05
6.45E-05,-0.22797,1.48E-05
6.46E-05,-0.23002,1.48E-05
6.47E-05,-0.23296,1.48E-05
6.47E-05,-0.23955,1.47E-05
6.48E-05,-0.24255,1.47E-05
6.49E-05,-0.24503,1.47E-05
6.50E-05,-0.24911,1.47E-05
6.50E-05,-0.25434,1.47E-05
6.51E-05,-0.25631,1.46E-05
6.52E-05,-0.26118,1.46E-05
6.53E-05,-0.26681,1.46E-05
6.53E-05,-0.26889,1.46E-05
6.54E-05,-0.27181,1.45E-05
6.55E-05,-0.27636,1.45E-05
6.56E-05,-0.28005,1.45E-05
6.56E-05,-0.28364,1.45E-05
6.57E-05,-0.28751,1.45E-05
6.58E-05,-0.29289,1.44E-05
6.59E-05,-0.29505,1.44E-05
6.59E-05,-0.29912,1.44E-05
6.60E-05,-0.30322,1.44E-05
6.61E-05,-0.30698,1.44E-05
6.62E-05,-0.30904,1.43E-05
6.62E-05,-0.31498,1.43E-05
6.63E-05,-0.31791,1.43E-05
6.64E-05,-0.32218,1.43E-05
6.65E-05,-0.32645,1.43E-05
6.65E-05,-0.33007,1.42E-05
6.66E-05,-0.33203,1.42E-05
6.67E-05,-0.33523,1.42E-05
6.68E-05,-0.3401,1.42E-05
6.68E-05,-0.34313,1.42E-05
6.69E-05,-0.34732,1.41E-05
6.70E-05,-0.35054,1.41E-05
6.71E-05,-0.35578,1.41E-05
6.71E-05,-0.35724,1.41E-05
6.72E-05,-0.36124,1.41E-05
6.73E-05,-0.36562,1.40E-05
6.74E-05,-0.36875,1.40E-05
6.74E-05,-0.37223,1.40E-05
6.75E-05,-0.37624,1.40E-05
6.76E-05,-0.38196,1.40E-05
6.77E-05,-0.38458,1.39E-05
6.77E-05,-0.38733,1.39E-05
6.78E-05,-0.39018,1.39E-05
6.79E-05,-0.39406,1.39E-05
6.80E-05,-0.39835,1.39E-05
6.80E-05,-0.40361,1.38E-05
6.81E-05,-0.40616,1.38E-05
6.82E-05,-0.40761,1.38E-05
6.83E-05,-0.41404,1.38E-05
6.83E-05,-0.41714,1.38E-05
6.84E-05,-0.42073,1.37E-05
6.85E-05,-0.42396,1.37E-05
6.86E-05,-0.42847,1.37E-05
6.86E-05,-0.43319,1.37E-05
6.87E-05,-0.43478,1.37E-05
6.88E-05,-0.43888,1.36E-05
6.89E-05,-0.44538,1.36E-05
6.89E-05,-0.44694,1.36E-05
6.90E-05,-0.45065,1.36E-05
6.91E-05,-0.45473,1.36E-05
6.92E-05,-0.45736,1.35E-05
6.92E-05,-0.46043,1.35E-05
6.93E-05,-0.46851,1.35E-05
6.94E-05,-0.47232,1.35E-05
6.95E-05,-0.47516,1.35E-05
6.95E-05,-0.47789,1.34E-05
6.96E-05,-0.48177,1.34E-05
6.97E-05,-0.48345,1.34E-05
6.98E-05,-0.4887,1.34E-05
6.98E-05,-0.49363,1.33E-05
6.99E-05,-0.49775,1.33E-05
7.00E-05,-0.50174,1.33E-05
7.01E-05,-0.50563,1.33E-05
7.01E-05,-0.50748,1.33E-05
7.02E-05,-0.5106,1.32E-05
7.03E-05,-0.5153,1.32E-05
7.04E-05,-0.5184,1.32E-05
7.04E-05,-0.52401,1.32E-05
7.05E-05,-0.52821,1.31E-05
7.06E-05,-0.53193,1.31E-05
7.07E-05,-0.53511,1.31E-05
7.07E-05,-0.53804,1.31E-05
7.08E-05,-0.54235,1.30E-05
7.09E-05,-0.54653,1.30E-05
7.10E-05,-0.54887,1.30E-05
7.10E-05,-0.552,1.30E-05
7.11E-05,-0.55666,1.29E-05
7.12E-05,-0.56216,1.29E-05
7.13E-05,-0.56618,1.29E-05
7.13E-05,-0.56814,1.29E-05
7.14E-05,-0.57412,1.29E-05
7.15E-05,-0.57735,1.28E-05
7.16E-05,-0.57904,1.28E-05
7.16E-05,-0.58051,1.28E-05
7.17E-05,-0.58395,1.28E-05
7.18E-05,-0.5892,1.27E-05
7.19E-05,-0.59511,1.27E-05
7.19E-05,-0.59782,1.27E-05
7.20E-05,-0.59893,1.27E-05
7.21E-05,-0.60485,1.26E-05
7.22E-05,-0.60815,1.26E-05
7.22E-05,-0.61176,1.26E-05
7.23E-05,-0.6173,1.25E-05
7.24E-05,-0.621,1.25E-05
7.25E-05,-0.62422,1.25E-05
7.25E-05,-0.62946,1.25E-05
7.26E-05,-0.63146,1.24E-05
7.27E-05,-0.6357,1.24E-05
7.28E-05,-0.63891,1.24E-05
7.28E-05,-0.64251,1.24E-05
7.29E-05,-0.64528,1.23E-05
7.30E-05,-0.64876,1.23E-05
7.31E-05,-0.65196,1.23E-05
7.31E-05,-0.65836,1.23E-05
7.32E-05,-0.66359,1.22E-05
7.33E-05,-0.66615,1.22E-05
7.34E-05,-0.66928,1.22E-05
7.34E-05,-0.67096,1.21E-05
7.35E-05,-0.67416,1.21E-05
7.36E-05,-0.68017,1.21E-05
7.37E-05,-0.68387,1.20E-05
7.37E-05,-0.68583,1.20E-05
7.38E-05,-0.69096,1.20E-05
7.39E-05,-0.69701,1.20E-05
7.40E-05,-0.69914,1.19E-05
7.40E-05,-0.70372,1.19E-05
7.41E-05,-0.70666,1.19E-05
7.42E-05,-0.71047,1.18E-05
7.43E-05,-0.71406,1.18E-05
7.43E-05,-0.7169,1.18E-05
7.44E-05,-0.72318,1.17E-05
7.45E-05,-0.72578,1.17E-05
7.46E-05,-0.73011,1.17E-05
7.46E-05,-0.73237,1.16E-05
7.47E-05,-0.73693,1.16E-05
7.48E-05,-0.73948,1.16E-05
7.49E-05,-0.7433,1.15E-05
7.49E-05,-0.74929,1.15E-05
7.50E-05,-0.75286,1.15E-05
7.51E-05,-0.75505,1.14E-05
7.52E-05,-0.75894,1.14E-05
7.52E-05,-0.7642,1.14E-05
7.53E-05,-0.76603,1.13E-05
7.54E-05,-0.76947,1.13E-05
7.55E-05,-0.77276,1.13E-05
7.55E-05,-0.77866,1.12E-05
7.56E-05,-0.77999,1.12E-05
7.57E-05,-0.78428,1.12E-05
7.58E-05,-0.78947,1.11E-05
7.58E-05,-0.79277,1.11E-05
7.59E-05,-0.7968,1.11E-05
7.60E-05,-0.80201,1.10E-05
7.61E-05,-0.80387,1.10E-05
7.61E-05,-0.80857,1.09E-05
7.62E-05,-0.81411,1.09E-05
7.63E-05,-0.81645,1.09E-05
7.64E-05,-0.81861,1.08E-05
7.64E-05,-0.82298,1.08E-05
7.65E-05,-0.82764,1.07E-05
7.66E-05,-0.82931,1.07E-05
7.67E-05,-0.83434,1.07E-05
7.67E-05,-0.83834,1.06E-05
7.68E-05,-0.84262,1.06E-05
7.69E-05,-0.84615,1.05E-05
7.70E-05,-0.84984,1.05E-05
7.70E-05,-0.8545,1.04E-05
7.71E-05,-0.85739,1.04E-05
7.72E-05,-0.85902,1.04E-05
7.73E-05,-0.86352,1.03E-05
7.73E-05,-0.86979,1.03E-05
7.74E-05,-0.87129,1.02E-05
7.75E-05,-0.87598,1.02E-05
7.76E-05,-0.88155,1.01E-05
7.76E-05,-0.88469,1.01E-05
7.77E-05,-0.88666,1.00E-05
7.78E-05,-0.89036,9.99E-06
7.79E-05,-0.89454,9.94E-06
7.79E-05,-0.8973,9.90E-06
7.80E-05,-0.90251,9.85E-06
7.81E-05,-0.90603,9.80E-06
7.82E-05,-0.90954,9.75E-06
7.82E-05,-0.91278,9.70E-06
7.83E-05,-0.91665,9.66E-06
7.84E-05,-0.91863,9.60E-06
7.85E-05,-0.92321,9.55E-06
7.85E-05,-0.92785,9.50E-06
7.86E-05,-0.93106,9.45E-06
7.87E-05,-0.93592,9.40E-06
7.88E-05,-0.94058,9.35E-06
7.88E-05,-0.94382,9.29E-06
7.89E-05,-0.94568,9.24E-06
7.90E-05,-0.95114,9.19E-06
7.91E-05,-0.95386,9.13E-06
7.91E-05,-0.95834,9.08E-06
7.92E-05,-0.96105,9.02E-06
7.93E-05,-0.96477,8.96E-06
7.94E-05,-0.97025,8.91E-06
7.94E-05,-0.97243,8.85E-06
7.95E-05,-0.97555,8.79E-06
7.96E-05,-0.98193,8.73E-06
7.97E-05,-0.98247,8.67E-06
7.97E-05,-0.98888,8.61E-06
7.98E-05,-0.9897,8.55E-06
7.99E-05,-0.99589,8.49E-06
8.00E-05,-0.99967,8.43E-06
8.00E-05,-1.00329,8.37E-06
8.01E-05,-1.00603,8.30E-06
8.02E-05,-1.01155,8.24E-06
8.03E-05,-1.01487,8.17E-06
8.03E-05,-1.01837,8.11E-06
8.04E-05,-1.02066,8.04E-06
8.05E-05,-1.0255,7.98E-06
8.06E-05,-1.02917,7.91E-06
8.06E-05,-1.03113,7.84E-06
8.07E-05,-1.03679,7.77E-06
8.08E-05,-1.04109,7.70E-06
8.09E-05,-1.04504,7.64E-06
8.09E-05,-1.04752,7.57E-06
8.10E-05,-1.05015,7.50E-06
8.11E-05,-1.05459,7.43E-06
8.12E-05,-1.05707,7.35E-06
8.12E-05,-1.06308,7.28E-06
8.13E-05,-1.06428,7.21E-06
8.14E-05,-1.06942,7.13E-06
8.15E-05,-1.07428,7.06E-06
8.15E-05,-1.07835,6.98E-06
8.16E-05,-1.07927,6.90E-06
8.17E-05,-1.08411,6.83E-06
8.18E-05,-1.08889,6.75E-06
8.18E-05,-1.09381,6.67E-06
8.19E-05,-1.09462,6.59E-06
8.20E-05,-1.09777,6.51E-06
8.21E-05,-1.10453,6.43E-06
8.21E-05,-1.10648,6.35E-06
8.22E-05,-1.11153,6.26E-06
8.23E-05,-1.11448,6.18E-06
8.24E-05,-1.1177,6.10E-06
8.24E-05,-1.121,6.01E-06
8.25E-05,-1.1257,5.93E-06
8.26E-05,-1.13015,5.84E-06
8.27E-05,-1.13373,5.75E-06
8.27E-05,-1.1363,5.67E-06
8.28E-05,-1.14104,5.58E-06
8.29E-05,-1.14455,5.49E-06
8.30E-05,-1.14816,5.40E-06
8.30E-05,-1.15139,5.31E-06
8.31E-05,-1.15623,5.21E-06
8.32E-05,-1.15794,5.12E-06
8.33E-05,-1.16276,5.03E-06
8.33E-05,-1.16696,4.93E-06
8.34E-05,-1.16989,4.84E-06
8.35E-05,-1.17306,4.74E-06
8.36E-05,-1.17797,4.64E-06
8.36E-05,-1.18215,4.55E-06
8.37E-05,-1.18775,4.45E-06
8.38E-05,-1.19013,4.35E-06
8.39E-05,-1.19247,4.25E-06
8.39E-05,-1.19722,4.14E-06
8.40E-05,-1.19949,4.04E-06
8.41E-05,-1.20368,3.93E-06
8.42E-05,-1.2082,3.83E-06
8.42E-05,-1.21087,3.72E-06
8.43E-05,-1.21381,3.62E-06
8.44E-05,-1.21901,3.51E-06
8.45E-05,-1.22243,3.40E-06
8.45E-05,-1.2268,3.29E-06
8.46E-05,-1.22917,3.18E-06
8.47E-05,-1.23441,3.07E-06
8.48E-05,-1.23756,2.95E-06
8.48E-05,-1.2408,2.84E-06
8.49E-05,-1.24399,2.73E-06
8.50E-05,-1.24894,2.61E-06
8.51E-05,-1.25218,2.50E-06
8.51E-05,-1.25537,2.38E-06
8.52E-05,-1.26044,2.26E-06
8.53E-05,-1.26286,2.15E-06
8.54E-05,-1.26744,2.03E-06
8.54E-05,-1.2702,1.91E-06
8.55E-05,-1.27291,1.78E-06
8.56E-05,-1.27683,1.66E-06
8.57E-05,-1.28244,1.53E-06
8.57E-05,-1.28362,1.41E-06
8.58E-05,-1.28775,1.28E-06
8.59E-05,-1.29509,1.15E-06
8.60E-05,-1.29628,1.02E-06
8.60E-05,-1.29911,8.96E-07
8.61E-05,-1.30417,7.69E-07
8.62E-05,-1.30737,6.38E-07
8.63E-05,-1.30973,5.04E-07
8.63E-05,-1.31448,3.67E-07
8.64E-05,-1.31878,2.30E-07
8.65E-05,-1.32121,9.34E-08
8.66E-05,-1.32416,-4.33E-08
8.66E-05,-1.33007,-1.80E-07
8.67E-05,-1.33075,-3.16E-07
8.68E-05,-1.33824,-4.54E-07
8.69E-05,-1.3405,-5.95E-07
8.69E-05,-1.34543,-7.37E-07
8.70E-05,-1.34557,-8.80E-07
8.71E-05,-1.35112,-1.02E-06
8.72E-05,-1.35509,-1.16E-06
8.72E-05,-1.35847,-1.31E-06
8.73E-05,-1.3625,-1.45E-06
8.74E-05,-1.3662,-1.59E-06
8.75E-05,-1.37248,-1.74E-06
8.75E-05,-1.37384,-1.89E-06
8.76E-05,-1.3772,-2.04E-06
8.77E-05,-1.38408,-2.19E-06
8.78E-05,-1.38766,-2.34E-06
8.78E-05,-1.39202,-2.49E-06
8.79E-05,-1.39306,-2.63E-06
8.80E-05,-1.398,-2.79E-06
8.81E-05,-1.39987,-2.94E-06
8.81E-05,-1.40405,-3.09E-06
8.82E-05,-1.40861,-3.25E-06
8.83E-05,-1.41252,-3.40E-06
8.84E-05,-1.41612,-3.56E-06
8.84E-05,-1.41879,-3.71E-06
8.85E-05,-1.42119,-3.86E-06
8.86E-05,-1.42557,-4.02E-06
8.87E-05,-1.42873,-4.18E-06
8.87E-05,-1.43422,-4.34E-06
8.88E-05,-1.43738,-4.49E-06
8.89E-05,-1.44108,-4.65E-06
8.90E-05,-1.44474,-4.80E-06
8.90E-05,-1.44856,-4.96E-06
8.91E-05,-1.44937,-5.11E-06
8.92E-05,-1.45585,-5.27E-06
8.93E-05,-1.45715,-5.43E-06
8.93E-05,-1.46068,-5.58E-06
8.94E-05,-1.46583,-5.74E-06
8.95E-05,-1.46972,-5.90E-06
8.96E-05,-1.47408,-6.05E-06
8.96E-05,-1.47903,-6.21E-06
8.97E-05,-1.48406,-6.36E-06
8.98E-05,-1.48767,-6.52E-06
8.99E-05,-1.48966,-6.68E-06
8.99E-05,-1.49335,-6.83E-06
9.00E-05,-1.49953,-6.99E-06
9.01E-05,-1.50179,-7.14E-06
9.02E-05,-1.50395,-7.30E-06
9.02E-05,-1.50797,-7.45E-06
9.03E-05,-1.51242,-7.61E-06
9.04E-05,-1.51563,-7.76E-06
9.05E-05,-1.52124,-7.91E-06
9.05E-05,-1.52465,-8.07E-06
9.06E-05,-1.52665,-8.22E-06
9.07E-05,-1.53263,-8.37E-06
9.08E-05,-1.53699,-8.53E-06
9.08E-05,-1.54081,-8.68E-06
9.09E-05,-1.54325,-8.82E-06
9.10E-05,-1.54688,-8.97E-06
9.11E-05,-1.55208,-9.12E-06
9.11E-05,-1.55501,-9.27E-06
9.12E-05,-1.55971,-9.42E-06
9.13E-05,-1.56242,-9.57E-06
9.14E-05,-1.56535,-9.71E-06
9.14E-05,-1.56925,-9.86E-06
9.15E-05,-1.57392,-1.00E-05
9.16E-05,-1.57723,-1.02E-05
9.17E-05,-1.57986,-1.03E-05
9.17E-05,-1.58433,-1.04E-05
9.18E-05,-1.58815,-1.06E-05
9.19E-05,-1.59318,-1.07E-05
9.20E-05,-1.59602,-1.09E-05
9.20E-05,-1.60014,-1.10E-05
9.21E-05,-1.60247,-1.11E-05
9.22E-05,-1.60769,-1.13E-05
9.23E-05,-1.61207,-1.14E-05
9.23E-05,-1.61709,-1.15E-05
9.24E-05,-1.61983,-1.17E-05
9.25E-05,-1.62348,-1.18E-05
9.26E-05,-1.62945,-1.19E-05
9.26E-05,-1.63106,-1.21E-05
9.27E-05,-1.63437,-1.22E-05
9.28E-05,-1.63635,-1.23E-05
9.29E-05,-1.64135,-1.25E-05
9.29E-05,-1.64478,-1.26E-05
9.30E-05,-1.64986,-1.27E-05
9.31E-05,-1.6518,-1.28E-05
9.32E-05,-1.65775,-1.30E-05
9.32E-05,-1.66008,-1.31E-05
9.33E-05,-1.66597,-1.32E-05
9.34E-05,-1.66815,-1.33E-05
9.35E-05,-1.67235,-1.34E-05
9.35E-05,-1.67546,-1.36E-05
9.36E-05,-1.6779,-1.37E-05
9.37E-05,-1.68362,-1.38E-05
9.38E-05,-1.68637,-1.39E-05
9.38E-05,-1.68901,-1.40E-05
9.39E-05,-1.69146,-1.41E-05
9.40E-05,-1.70007,-1.42E-05
9.41E-05,-1.70068,-1.44E-05
9.41E-05,-1.70456,-1.45E-05
9.42E-05,-1.70959,-1.46E-05
9.43E-05,-1.71447,-1.47E-05
9.44E-05,-1.71775,-1.48E-05
9.44E-05,-1.72011,-1.49E-05
9.45E-05,-1.72438,-1.50E-05
9.46E-05,-1.73155,-1.51E-05
9.47E-05,-1.73219,-1.52E-05
9.47E-05,-1.73552,-1.53E-05
9.48E-05,-1.74027,-1.54E-05
9.49E-05,-1.74481,-1.55E-05
9.50E-05,-1.74756,-1.56E-05
9.50E-05,-1.75272,-1.57E-05
9.51E-05,-1.75594,-1.58E-05
9.52E-05,-1.75804,-1.59E-05
9.53E-05,-1.76372,-1.60E-05
9.53E-05,-1.76773,-1.61E-05
9.54E-05,-1.77268,-1.62E-05
9.55E-05,-1.77328,-1.63E-05
9.56E-05,-1.77839,-1.64E-05
9.56E-05,-1.78203,-1.65E-05
9.57E-05,-1.78402,-1.65E-05
9.58E-05,-1.79031,-1.66E-05
9.59E-05,-1.79245,-1.67E-05
9.59E-05,-1.7976,-1.68E-05
9.60E-05,-1.79958,-1.69E-05
9.61E-05,-1.80626,-1.70E-05
9.62E-05,-1.80794,-1.71E-05
9.62E-05,-1.81347,-1.72E-05
9.63E-05,-1.8163,-1.72E-05
9.64E-05,-1.82055,-1.73E-05
9.65E-05,-1.82329,-1.74E-05
9.65E-05,-1.82615,-1.75E-05
9.66E-05,-1.83147,-1.76E-05
9.67E-05,-1.83586,-1.77E-05
9.68E-05,-1.83831,-1.77E-05
9.68E-05,-1.84385,-1.78E-05
9.69E-05,-1.84485,-1.79E-05
9.70E-05,-1.84797,-1.80E-05
9.71E-05,-1.85456,-1.81E-05
9.71E-05,-1.8572,-1.81E-05
9.72E-05,-1.86011,-1.82E-05
9.73E-05,-1.86467,-1.83E-05
9.74E-05,-1.86754,-1.84E-05
9.74E-05,-1.87153,-1.84E-05
9.75E-05,-1.8758,-1.85E-05
9.76E-05,-1.87768,-1.86E-05
9.77E-05,-1.88358,-1.86E-05
9.77E-05,-1.8866,-1.87E-05
9.78E-05,-1.89068,-1.88E-05
9.79E-05,-1.8972,-1.89E-05
9.80E-05,-1.8976,-1.89E-05
9.80E-05,-1.90325,-1.90E-05
9.81E-05,-1.90684,-1.91E-05
9.82E-05,-1.91023,-1.91E-05
9.83E-05,-1.91373,-1.92E-05
9.83E-05,-1.91727,-1.93E-05
9.84E-05,-1.92171,-1.94E-05
9.85E-05,-1.926,-1.94E-05
9.86E-05,-1.9304,-1.95E-05
9.86E-05,-1.93304,-1.96E-05
9.87E-05,-1.93603,-1.96E-05
9.88E-05,-1.94098,-1.97E-05
9.89E-05,-1.94518,-1.97E-05
9.89E-05,-1.94809,-1.98E-05
9.90E-05,-1.95062,-1.99E-05
9.91E-05,-1.95485,-1.99E-05
9.92E-05,-1.95979,-2.00E-05
9.92E-05,-1.96351,-2.01E-05
9.93E-05,-1.96584,-2.01E-05
9.94E-05,-1.97118,-2.02E-05
9.95E-05,-1.97477,-2.02E-05
9.95E-05,-1.97558,-2.03E-05
9.96E-05,-1.98149,-2.04E-05
9.97E-05,-1.98589,-2.04E-05
9.98E-05,-1.98807,-2.05E-05
9.98E-05,-1.98992,-2.06E-05
9.99E-05,-1.99632,-2.06E-05
1.00E-04,-1.99942,-2.07E-05
1.00E-04,-2.00089,-2.07E-05
1.00E-04,-2.00596,-2.08E-05
1.00E-04,-2.01045,-2.08E-05
1.00E-04,-2.01337,-2.09E-05
1.00E-04,-2.01786,-2.10E-05
1.00E-04,-2.02298,-2.10E-05
1.01E-04,-2.02743,-2.11E-05
1.01E-04,-2.02827,-2.11E-05
1.01E-04,-2.03331,-2.12E-05
1.01E-04,-2.0365,-2.12E-05
1.01E-04,-2.03905,-2.13E-05
1.01E-04,-2.04365,-2.13E-05
1.01E-04,-2.04894,-2.14E-05
1.01E-04,-2.05228,-2.15E-05
1.01E-04,-2.05531,-2.15E-05
1.01E-04,-2.05879,-2.16E-05
1.01E-04,-2.06251,-2.16E-05
1.01E-04,-2.06495,-2.17E-05
1.01E-04,-2.07156,-2.17E-05
1.01E-04,-2.07524,-2.18E-05
1.02E-04,-2.07965,-2.18E-05
1.02E-04,-2.0841,-2.19E-05
1.02E-04,-2.0848,-2.19E-05
1.02E-04,-2.08841,-2.20E-05
1.02E-04,-2.09489,-2.20E-05
1.02E-04,-2.09804,-2.21E-05
1.02E-04,-2.10065,-2.21E-05
1.02E-04,-2.10512,-2.22E-05
1.02E-04,-2.1102,-2.22E-05
1.02E-04,-2.1134,-2.23E-05
1.02E-04,-2.11718,-2.23E-05
1.02E-04,-2.12148,-2.24E-05
1.02E-04,-2.12518,-2.24E-05
1.03E-04,-2.12934,-2.24E-05
1.03E-04,-2.13161,-2.25E-05
1.03E-04,-2.13686,-2.25E-05
1.03E-04,-2.14062,-2.26E-05
1.03E-04,-2.14347,-2.26E-05
1.03E-04,-2.14556,-2.27E-05
1.03E-04,-2.15157,-2.27E-05
1.03E-04,-2.15344,-2.28E-05
1.03E-04,-2.15715,-2.28E-05
1.03E-04,-2.16153,-2.29E-05
1.03E-04,-2.16674,-2.29E-05
1.03E-04,-2.16794,-2.29E-05
1.03E-04,-2.17243,-2.30E-05
1.04E-04,-2.17801,-2.30E-05
1.04E-04,-2.18201,-2.31E-05
1.04E-04,-2.18401,-2.31E-05
1.04E-04,-2.18768,-2.32E-05
1.04E-04,-2.19024,-2.32E-05
1.04E-04,-2.19491,-2.33E-05
1.04E-04,-2.20023,-2.33E-05
1.04E-04,-2.20404,-2.33E-05
1.04E-04,-2.20549,-2.34E-05
1.04E-04,-2.21134,-2.34E-05
1.04E-04,-2.21532,-2.35E-05
1.04E-04,-2.21814,-2.35E-05
1.04E-04,-2.22079,-2.35E-05
1.04E-04,-2.227,-2.36E-05
1.05E-04,-2.22951,-2.36E-05
1.05E-04,-2.23479,-2.37E-05
1.05E-04,-2.23735,-2.37E-05
1.05E-04,-2.24169,-2.37E-05
1.05E-04,-2.24491,-2.38E-05
1.05E-04,-2.24814,-2.38E-05
1.05E-04,-2.25311,-2.39E-05
1.05E-04,-2.25724,-2.39E-05
1.05E-04,-2.26008,-2.39E-05
1.05E-04,-2.26236,-2.40E-05
1.05E-04,-2.26969,-2.40E-05
1.05E-04,-2.27003,-2.41E-05
1.05E-04,-2.27655,-2.41E-05
1.06E-04,-2.27955,-2.41E-05
1.06E-04,-2.28421,-2.42E-05
1.06E-04,-2.28629,-2.42E-05
1.06E-04,-2.29104,-2.42E-05
1.06E-04,-2.29406,-2.43E-05
1.06E-04,-2.29725,-2.43E-05
1.06E-04,-2.30148,-2.44E-05
1.06E-04,-2.30699,-2.44E-05
1.06E-04,-2.308,-2.44E-05
1.06E-04,-2.31449,-2.45E-05
1.06E-04,-2.31668,-2.45E-05
1.06E-04,-2.31899,-2.45E-05
1.06E-04,-2.32348,-2.46E-05
1.07E-04,-2.32784,-2.46E-05
1.07E-04,-2.33185,-2.46E-05
1.07E-04,-2.33518,-2.47E-05
1.07E-04,-2.33925,-2.47E-05
1.07E-04,-2.34363,-2.48E-05
